Date,MSFT,KO,XOM,IBM,CVX,AAPL,UTX,PG,CAT,WBA,BA,PFE,JNJ,MMM,MRK,DIS,MCD,JPM,WMT,NKE,AXP,INTC,TRV,VZ,HD,C,CSCO,GS,V,UNH
20150417,336647663.625,176050267.9,364644401.7,158810084.08,205146439.8,718844180.5,104571679.5,222873090.3,50481587.76,94852228.72,104696370.19842,215157303.36,276888164.8,102737118.42317,161436417.84,181326376.47,91190970.72,234287188.92,251022037.2,67642847.55,78530135.32,154037680,33872292.6,203199451.2,146558867.4,161063947.38,142498789.185,85969808.70621,126707472.96,113213133.45
20150420,347083215.375,177622925.38,365944755.6,164236531.84,207365052.2,735266672.8,105843509.5,223791263.7,51281728.2,95026749.84,106844878.14,214973093.34,278639917.6,104515993.31683,163508298.73,183926707.86,92440425.42,235778514.12,251860066.6,68631236.19,78438726.73,155271120,34110105.66,205194047.04,147552486.84,161458488.8,145382966.72,86296524.45621,127100242.56,113089153.1
20150421,344899030.125,178147144.54,364434667.2,162358516.35576,206312151.4,731290700.98,106243227.5,224358370.8,50869534.64,94994027.13,107306773.86,214236253.26,278890168,104191988,163650208.38,183008943.84,91181359.53,232311183.03,251505515.7,68837150.49,78489509.28,153847920,32741073.72,204321411.36,147957778.98,159273336.32,146454961.91,85747637.64,128337466.8,113756739.6
20150422,347730381.375,180462445.83,366867587.4,163445792.64,205879710,741144196.36,106252312,224385375.9,51445393.29,94917674.14,105809111.98,214481866.62,279251640.8,104617650.39,163735354.17,183450830.22,94035882.96,234660020.22,252794791.7,68741057.15,79667664.44,155128800,32786065.38,205983574.56,147722448.06,161154995.4,146097630.18,86392361.07621,133561302.48,112354807.95
20150423,350602180.5,178889788.35,367203162.6,168269311.64424,206763394.6,747194588.26,106524847,218606284.5,51396899.93,94557724.33,104885320.54,217122210.24,279335057.6,101434712.22,163224479.43,185252367,93228543,234138056.4,255212184.2,69399982.91,79373125.65,153468400,33255264.12,207978170.4,148990620.24,161519187.48,146378390.825,86823621.51,132991786.56,112783970.7
20150424,387247955.25,178627678.77,364812189.3,167814626.72,206575376.6,750709577.84,105525552,218741310,51281728.2,93783286.86,103856545.80158,216569580.18,281059004.8,101009056.18317,163479916.8,186153135.39,94900890.06,233392393.8,257339489.6,69290161.95,79210621.49,152187520,33406307.55,207895062.24,148650697.8,160548008.6,146780260,86248606.14621,132520463.04,113194059.55
20150427,388542287.25,178365569.19,364979976.9,168753629.52,206255746,764366119.07722,105144003,217661106,51724230.11,93935992.84,103436647.6,212394153.06,279668724.8,100367379.66,162060820.3,187223860.08,92690316.36,232423032.42,255824590.3,69283298.14,78702795.99,154180000,33207058.77,208102832.64,145630617.66,160244515.2,147136770,85608238.92,131774200.8,110857506.8
20150428,397643059.125,178103459.61,368293782,171906702.08,208925601.6,752323015.68,105452876,217175014.2,52251595.4,93892362.56,103233686.42158,211718716.32,280113614.4,100589740.61,170234816.14,186815964.96,93065152.77,233988923.88,254954329,68542006.66,78702795.99,156646880,33319537.92,210055874.4,144571628.52,160912200.68,149326760,86030795.64621,131126130.96,112144995.05
20150429,396874549.5,176880281.57,368587410.3,172381135.71576,210072511.4,741259441.92,104816961,215635723.5,53039612.5,92245319.49,102281901.30158,210552052.86,279140418.4,99725709.49,169383358.24,186629013.03,93247765.38,237120706.8,251022037.2,68754784.77,78367631.16,156006440,33052801.65,209723441.76,142126801.74,163158051.84,147951650,86496905.76,132245524.32,108349288.95
20150430,393476928,177186076.08,366035741.3,168675077.01266,208845886.68,721149091.7,104570488.75,215710311.96,52449456,90456478.01,99122046.78,208341532.62,275831552,99204588.99,168462660.68,184776489.36,92603711.85,234904812.98,251750509.15,67427659.6,78673400.2,154417200,32223554.78,205718884.28,138898445.82,161772880,146831190,88565778,129712160.4,106011025
20150501,393598271.625,178715048.63,372236186.5,171018753.78,205047321.12,743045748.1,106124107.44,217826448.84,52745269,91034579.22,100041764.39,209262582.72,278417472.8,100022882.53659,169311196.58,187835702.76,93802620.6,236204476.03,253524535.8,68751108.2,78907033.28,158544480,32545439.76,205596529.67,142235228.45,163107840,148359090,89066277,129162282.96,107723950
20150504,390241098,178933473.28,373325453.9,171314173.98,203693376.96,741605178.6,107052601.45,217989228.6,52703010,91765386.41,99592278.34,210736262.88,279029196,100872905.82,171517389.92,188702479.89,92200878.51,240326264.56,255395327.54,68785217.7,79516510.88,158591920,32561374.66,206045163.24,142897391.54,164351780,148562810,89864370,128789151.84,109018160
20150505,385063770,178016089.75,371230708.9,170437760.72,203091624,724894572.4,105783966.07,217229589.72,52521900,90685536.98,98824694.47,209508196.08,276665720,100168787.31,171093121.97,188328576.03,92200878.51,239138001.2,252008549.39,68505519.8,79069560.64,154844160,32523130.9,204291413.83,140300673.54,161863900,147136770,88958056.491,129535414.08,107885726.25
20150506,374385531,177622925.38,369471123.1,167454016.7,202997600.1,720342372.78,105793159.08,218124878.4,52515863,90641906.7,97531550.76483,205455575.64,275748135.2,99997515.24,170442577.78,186476052.36,92450251.53,237355606.16,250460307.95,68369081.8,79079718.6,152851680,32433895.46,202456094.68,140625263.29,160255880,147544210,88489125,128965898.16,107999921.25
20150507,377783152.5,177797665.1,366999324,168379676.50734,202283018.46,721782942.28,106675688.04,217582279.2,52177791,91874462.11,97842747.24517,206192415.72,277110609.6,100612826.01,170555715.9,185694253.38,92824311.06,239509333.5,251685999.09,69208175.5,79668880.28,152970280,32692040.84,202823158.51,142871424.36,161742540,146703865,89003151,130752999.84,109208485
20150508,386277206.25,179020843.14,372822715.1,170043857.27266,204313934.7,735381918.36,108872817.43,219644156.16,52709047,92736160.14,100588069.73517,208894162.68,282143423.2,101875170.94341,171800235.22,187138881.93,94215045.21,243185523.27,253298750.59,69883543.6,80227568.08,155603200,33058543.54,204495338.18,146026436.73,163896680,148868390,90405450,136428520.56,110083980
20150511,383203167.75,178846103.42,363563942.2,168507682.08,201888118.08,727890956.96,108201727.7,217772188.92,53590449,91896277.25,100885415.13,208525742.64,280919976.8,101431119.55659,169707180,184572541.8,93524473.77,243036990.35,251911784.3,70122310.1,80958941.2,155081360,32577309.56,203108652.6,145286372.1,163744980,148766530,90960057,135544788.96,109218001.25
20150512,383041376.25,177753980.17,364569419.8,167946383.7,202264213.68,725269120.47,107889165.36,216904030.2,53222192,91819924.26,100567310.39483,207420482.52,279362863.2,101538970.21341,168123246.32,185660262.12,93946489.65,242702791.28,254685716.88,69835790.3,80329147.68,152994000,32402025.66,202374524.94,146091354.68,163047160,148868390,90418977,134896719.12,109094290
20150513,385266009.375,179326637.65,362642254.4,169649973.52,202527480.6,726104650.78,107898358.37,216225781.2,53391228,91699940.99,100698705.54,205885399.02,279585308,102325546.71,167387848.54,185575283.97,93371013.45,243296922.96,252105314.48,69692530.4,81121468.56,154844160,32497635.06,202823158.51,144364537.21,164442800,149479550,90824782.491,134818165.2,110255272.5
20150514,394124094,181292459.5,364359945.3,171392952.7,203937839.1,743045748.1,109525521.14,218586087.72,53572338,93096109.95,102316862.23517,208402935.96,283144424.8,103492727.80659,169084920.34,186832960.59,93716299.17,245264984.15,253911596.16,70565733.6,82025527,156409680,32746219.5,203801995.39,145338306.46,165656400,147951650,91361358,137469360,112796111.25
20150515,390686024.625,181379829.36,365951951.5,170615002.99266,203148038.34,742008538.06,108927975.49,219888325.8,53385191,94317757.79,101570016.96,208709952.66,284451288,103587885.3,170357724.19,187461798.9,94032811.08,244633719.24,255588857.72,71616306.2,81487155.12,156504560,32723910.64,203067867.73,147168992.65,164564160,150288019.95,91519173,136624905.36,113557411.25
20150518,388380495.75,180506130.76,363857206.5,170418066.04,200552978.7,750190972.82,108946361.51,219047297.04,53300673,94197774.52,101452465.98517,208648549.32,287565515.2,103315118.67,169735464.53,187512785.79,94013628.54,246638913.66,257782199.76,71459402.5,81436365.32,158497040,32880072.66,202292955.2,148441384.47,165868780,151356056.64,92281194,137469360,114004675
20150519,384901978.5,180462445.83,364443735.1,170831654.32,197487799.56,749499557.08278,109461170.07,219291466.68,52666788,93630580.88,101687574.85,210060826.14,289067017.6,103473703.92,171177975.56,187903685.28,96564906.36,248829774.23,246525194.29,71384361.6,82645162.56,157263600,33036234.68,202089030.85,145857650.06,167871220,151228909.415,92614855.491,137783575.68,114718393.75
20150520,384901978.5,180637185.55,365030263.7,171107369.99266,197920309.5,749441876.68,109277309.87,218341918.08,53083341,92594361.73,101251919.14,210613456.2,288066016,102699801.55659,171008268.38,187291842.6,96018203.97,246861713.04,244815677.7,71363895.9,82238844.16,158307280,33048982.6,202660019.03,145546043.9,166536260,150644032.18,92470572,137037313.44,115375015
20150521,383607646.5,180112966.39,365365422.9,170693791.56,198371624.22,757105706.42,109507135.12,218152008.36,53928521,95048564.98,101895036.86517,210981876.24,284784955.2,102801302.46,169990025.3,187614759.57,95222128.56,247492977.95,245493033.33,71220636,82035684.96,159161200,32854576.82,203516501.3,145429191.59,166384560,149677713.27,92411955,136232135.76,114632747.5
20150522,379401067.5,180025596.53,362474674.8,169590889.48,197243337.42,763732268.49722,109047484.62,216904030.2,53505931,94295942.65,100138576.77,210490649.52,281809756,102116214.18,167953539.14,187393816.38,94943981.73,246824579.81,244686657.58,71241101.7,82533425,158686800,32739845.54,202333740.07,145623945.44,166778980,148813112.14,93697020,136723097.76,113804833.75
20150526,376893299.25,179064528.07,357572971.5,167532795.42,194234572.62,746906474.36,107438707.87,214706503.44,53029008,93314261.35,98748627.6,209446792.74,280336059.2,101234480.19,166793873.41,186000174.72,94435644.42,244076720.79,241590174.7,70552089.8,81456681.24,157050120,32379716.8,201558827.54,144026963.87,164564160,147236486.55,93056742,134602141.92,112520140
20150527,385144665.75,179632432.16,356567493.9,169374248,193896086.58,760879998.51,108146569.64,215384752.44,53077304,94001438.26,98886931,210613456.2,281198032.8,102141587.82,168179815.38,187580768.31,94627469.82,246824579.81,242525570.57,70156419.6,81375417.56,159920240,32615553.32,202170600.59,145623945.44,166475580,149067406.59,94265154,136467797.52,113671606.25
20150528,383850333.75,179719802.02,356567493.9,169088684.98734,194140548.72,759352994.84,108192534.69,215221972.68,51924237,93859639.85,98423614.61,211473102.96,281253644,102046436.67,168858644.1,187852698.39,92536572.96,245821982.6,241396644.52,69788037,81355101.64,161343440,32555000.7,202048245.98,145662896.21,165504700,149270842.15,94003632,136605266.88,113833382.5
20150529,379077484.5,178532392.96,356230401.6,167060113.25266,193689234,750709577.84,104304968.34,212671756.44,51502906.08,93734533.12,97171968.84,213979032.5,277692726.3,100910966.28,172027767.58,187271511.57,91950343.95,244115302.86,239558107.81,69358257.3,80979257.12,163478240,32226741.76,201640397.28,144731905.92,164086291.2,149067406.59,89077379.04,134436361.08,114428379.84
20150601,382070627.25,178445218.94,355937724.04,167582022.27266,192993457.14,752178958.73,104153634,213919734.6,51629671.32,93887408.64,97676776.25,212809075.2,277415421.8,100847532.18,171632236.5,188272600.56,92228313.3,245228628.96,241041839.19,69419654.4,80725308.12,160845320,32191684.98,200743130.14,145056649.92,165208923,148406241.02,89777244.96,135278056.41,114095213.44
20150602,379562859,178663153.99,355979535.12,167060113.25266,192899433.24,748865706.50278,104456302.68,213078705.84,52016003.48,94269597.44,99059810.25,212378038.3,277249039.1,100910966.28,170191373.28,187916280.75,92295409.35,245005963.74,240396738.59,69658420.9,81253522.04,157832880,31974970.34,200416851.18,144952731.84,166028140.8,147897652.12,89181058.55984,135141036.24,112086696
20150603,378996588.75,178140109.87,355185124.6,167326001.28,192128437.26,749787613.36,105497839.02,213132965.76,52052222.12,93712693.76,99447059.77,211885424.7,277554074.05,101596054.56,170615156.58,188628920.37,92515867.8,247529502.9,241557919.67,69931296.9,81873157.6,155271120,32191684.98,200172141.96,146992124.16,168789208.2,147948511.01,89984608.31984,134964867.45,112657838.4
20150604,375032697,176919673.59,352132915.76,165809510.92,190661664.42,745408282.08,104278262.28,212020637.4,51593452.68,93090272,97635285.23,210838620.8,275169255.35,100447903.69341,168015952.34,187152738.3,92314579.65,246156400.71,239171047.45,69549270.5,80613570.56,153278640,31936726.58,196175224.7,144783864.96,167878966.2,145507284.29,90235181.92,133516368.51,111039601.6
20150605,373252990.5,174783910.1,352383782.24,164844461.75266,191037760.02,741317007.07722,104153634,210067280.28,51943566.2,91605195.52,97317187.41,209914970.3,273394506.55,99642284.28,166659845.78,187152738.3,91576523.1,250201485.54,235655249.18,69603845.7,80644044.44,151048960,31649898.38,192626941.01,143367981.12,170640033.6,145354707.62,90917767.2,133829557.47,110925373.12
20150608,369936264.75,175045432.16,354767013.8,162815919.56,188837600.76,736419128.4,103423668.36,210826919.16,52003930.6,90917255.68,97254950.88,209237626.6,271647488.2,99331457.19,166320819.14,185439009.69,91365649.8,248234609.43,234203772.83,69201353.6,80054882.76,148487200,31155916.48,193483423.28,142796431.68,168849891,143803511.475,90632632.31984,132478930.08,111287096.64
20150609,369289098.75,175219780.2,353638114.64,163150719.27266,188837600.76,734229462.76,103530492.6,214055384.4,52354044.12,91910946.56,96881538.61517,209422356.7,272340749.45,99578850.18,166236062.48,184132503.72,90800125.95,249310824.66,233752202.41,69139956.5,80420569.32,148250000,31168664.4,193075574.58,142276841.28,169911840,143625505.36,90299984.32,133007436.45,111363248.96
20150610,377055090.75,175786411.33,356272212.68,166341267.28,191489074.74,742642388.64,104598735,215791701.84,53410421.12,93352344.32,97932637.54,211269657.7,274198689.6,100885586.29659,168411483.42,186643710,91346479.5,253318798.62,235235933.79,70497514.6,81456681.24,150954080,31608467.64,193605777.89,144160356.48,173006662.8,145761578.74,92075570.08,136295920.53,112848219.2
20150611,375679863,174783910.1,355770479.72,166203404.52,190153935.36,740971328.02,105328700.64,215439012.36,53223291.48,93679934.72,98859277.23517,212193308.2,275196985.8,101405752.26,166433828.02,187695701.82,91624448.85,254283681.24,235268188.82,70865897.2,81568418.8,151096400,31911230.74,194788539.12,144563039.04,173583149.4,146778756.54,92425503.04,136315494.84,113581185.28
20150612,371877762.75,174173691.96,351296694.16,164440740.50734,187803337.86,732788893.26,104687755.2,213973994.52,53030125.4,92882798.08,98748627.6,210653890.7,272728975.75,100251245.29659,163495597.14,186558871.95,91116435.9,253281687.75,233623182.29,70797678.2,80786255.88,148582080,31700890.06,192708510.75,143666745.6,173279735.4,145151272.06,92045328.96,135708691.23,111991505.6
20150615,367873423.125,172560972.59,350042361.76,163721864.99266,186712660.62,731348323.76,102026051.22,211939247.52,52595501.72,92183938.56,98395947.01483,209607086.8,270344157.05,98874731.67,161376680.64,186949126.98,90387964.5,252316805.13,232010430.79,70504336.5,80501833,148914160,31484175.42,191688889,142900349.76,171884031,144846118.72,91483703.83984,134221043.67,113257537.92
20150616,370745222.25,174696736.08,354056225.44,164293020.56,188123019.12,735266672.8,102319817.88,214597983.6,52269533.96,93778211.84,98430529.78,209607086.8,272756706.2,99268029.43341,163043561.62,188442276.66,90704274.45,253727018.19,233365142.05,71329786.4,80613570.56,150076440,31707264.02,193401853.54,143186124.48,173158369.8,146015873.19,92261336.96,135082313.31,115703931.2
20150617,371877762.75,175524889.27,354265280.84,164617982.78,187596485.28,733537989.4,102435544.14,217256719.68,52667939,93494300.16,99184276.39483,209237626.6,273782732.85,99559819.95,163608606.02,189171883.89,91269798.3,252873468.18,234590833.19,71459402.5,81588734.72,151570800,31799686.44,192790080.49,143497878.72,171550275.6,147134768.77,91989162.55984,134573381.25,113980984.96
20150618,377944944,177181195.65,357401111.84,165681495.5,188517919.5,736880110.64,103174411.8,219264336.72,52782631.36,95874790.4,100532741.46,211639117.9,278302796.2,101253510.42,165529756.98,192107280.42,92180387.55,255248563.86,235397208.94,72312140,82045842.92,153610720,32338286.06,194829323.99,145290465.6,172217786.4,148558817.69,92710637.92016,136041454.5,115075674.56
20150619,372929407.5,176091520.4,356272212.68,164440740.50734,187051146.66,729504394.8,102275307.78,218504697.84,52830922.88,96661007.36,100359862.21,210469160.6,276916273.7,100828501.95,163975884.88,191089223.82,92094121.2,252650802.96,234623088.22,72673700.7,81456681.24,152140080,31694516.1,193564993.02,146043871.68,170609692.2,147643357.67,92101491.04,134455935.39,114542608.32
20150622,373981052.25,176440216.48,356104968.36,165169433.82,188593138.62,735324295.58,102622486.56,218260528.2,53283655.88,95820192,100754026.9,211269657.7,277554074.05,101291564.53659,166207810.26,192633276.33,92851348.05,255916559.52,234784363.37,72851070.1,82533425,153041440,31882547.92,193850487.11,146875216.32,172794273,147185627.66,93535779.83984,135238907.79,114466456
20150623,371392388.25,176004346.38,355686857.56,166045847.08,188217043.02,731982174.34,102577976.46,216469950.84,53392311.8,95099493.12,99875793.39483,212439615,276694430.1,101393065.44,166772854.66,194126426.01,93148487.7,258848318.25,234074752.71,73130768,82645162.56,152211240,31869800,194829323.99,147018103.68,174129294.6,146397314.865,94352290.07984,135884860.02,116836696.96
